id,req_id,category,formalized_text,feature_group,original_text,assumptions,constraints,dependencies,detail_analysis,priority,validation_criteria
781,REQ-1-093,NonFunctional,The system shall meet the following performance targets: The 95th percentile (P95) server-side latency for all critical APIs must be under 200ms. Core dashboard web pages must achieve a Largest Contentful Paint (LCP) of under 2.5 seconds. The P95 time for rider allocation (from 'Ready for Pickup' to 'Rider Assigned') must be under 30 seconds. The system architecture must be capable of processing a sustained load of at least 100 new orders per minute.,Platform Core System,The 95th percentile (P95) latency for all critical APIs shall be under 200ms. Core web pages on dashboards shall achieve a Largest Contentful Paint (LCP) of under 2.5 seconds. The time from an order being marked `Ready for Pickup` to a rider being assigned shall be under 30 seconds. The system shall be designed to process a minimum of 100 orders per minute during peak hours.,[],[],[],FALSE,high,"['Conduct load testing and verify that P95 API latency remains below 200ms at the target load.', 'Use web performance tools to measure the LCP of key dashboard pages and verify it is under 2.5s.', 'Measure the rider allocation time over many orders and confirm the P95 is under 30s.', 'Run a stress test simulating 100 orders per minute and verify the system remains stable without significant performance degradation.']"
782,REQ-1-094,NonFunctional,The system's primary PostgreSQL database on AWS RDS must be configured with automated daily snapshots and point-in-time recovery. Backups must be retained for at least 30 days. The production database must be deployed in a Multi-AZ configuration with automatic failover to achieve a Recovery Point Objective (RPO) of less than 5 minutes and a Recovery Time Objective (RTO) of less than 15 minutes.,Platform Core System,"The primary PostgreSQL database (AWS RDS) shall have automated daily snapshots with point-in-time recovery enabled, and backups shall be retained for a minimum of 30 days. The production environment shall be deployed in a Multi-AZ configuration on AWS with automatic failover, targeting a Recovery Point Objective (RPO) of less than 5 minutes and a Recovery Time Objective (RTO) of less than 15 minutes.",[],[],[],FALSE,high,"['Inspect the AWS RDS configuration for the production database.', 'Verify that automated backups are enabled, retention is set to 30 days or more, and point-in-time recovery is active.', 'Verify that the Multi-AZ option is enabled.', 'Conduct a disaster recovery drill by simulating a primary database failure and measure the time taken to failover (RTO) and the amount of data lost (RPO).']"
783,REQ-1-095,NonFunctional,The system shall enforce a data retention policy as follows: 1) Order and transaction records must be retained for at least 7 years. 2) PII in user profiles inactive for over 2 years must be anonymized. 3) POD photos and chat logs must be permanently deleted 90 days after order completion. 4) Application logs in CloudWatch must be archived to S3 Glacier after 90 days and retained for a total of 1 year.,Platform Core System,"Order details and transaction records shall be retained for a minimum of 7 years for financial and tax auditing purposes. Inactive user profiles and associated Personally Identifiable Information (PII) shall be anonymized after 2 years of inactivity. Sensitive operational data, such as Proof-of-Delivery photos and in-app chat logs, shall be permanently deleted after 90 days from order completion. System and application logs shall be retained in CloudWatch for 90 days for debugging and analysis, after which they shall be archived to AWS S3 Glacier for a total of 1 year.",[],[],['REQ-1-023'],FALSE,medium,"['Verify that there is no automated process that deletes order records before 7 years.', 'Verify that a scheduled job exists to identify and anonymize user accounts inactive for 2 years.', 'Verify that a scheduled job exists to delete POD photos and chat logs older than 90 days.', 'Check the CloudWatch and S3 lifecycle policies to confirm the log retention and archival rules are correctly configured.']"
784,REQ-1-096,NonFunctional,"The system shall use AWS Cognito for user authentication and identity management. The authentication strategy must use short-lived JWT access tokens and long-lived refresh tokens. Authorization shall be managed via a Role-Based Access Control (RBAC) model, with permission checks enforced at both the API Gateway layer and within each individual microservice.",Platform Core System,User authentication shall be managed by AWS Cognito. The system shall use short-lived JWT access tokens and long-lived refresh tokens. A Role-Based Access Control (RBAC) model shall be implemented and enforced at the API Gateway and microservice levels.,[],[],['REQ-1-040'],FALSE,high,"['Verify that user pools are configured in AWS Cognito.', 'Confirm that API Gateway authorizers are configured to validate JWTs issued by Cognito.', ""Attempt to access a vendor-only API endpoint using a customer's JWT and verify the request is denied with a 403 Forbidden status.""]"
785,REQ-1-097,NonFunctional,"The system must enforce encryption for all data. Data in transit must be encrypted using HTTPS/TLS 1.2 or higher. Data at rest across all AWS services (including RDS, ElastiCache, S3) must be encrypted using keys managed by AWS Key Management Service (KMS). All application secrets, such as database credentials and third-party API keys, must be stored in and managed by AWS Secrets Manager, not in code or configuration files.",Platform Core System,"All data in transit shall be encrypted using HTTPS/TLS 1.2+, and all data at rest (RDS, ElastiCache, S3) shall be encrypted using AWS KMS. All application secrets... shall be managed via AWS Secrets Manager...",[],[],['REQ-1-092'],FALSE,high,"['Verify that encryption at rest is enabled on all production data stores in AWS.', 'Verify that application containers are configured to fetch secrets from AWS Secrets Manager at runtime.', 'Scan the codebase to ensure no secrets are hardcoded.']"
786,REQ-1-098,NonFunctional,"The system must be developed following OWASP Top 10 security practices, with a focus on robust server-side input validation to prevent injection attacks. The system must achieve PCI-DSS compliance by ensuring no sensitive cardholder data is ever stored on its servers. The CI/CD pipeline must include automated vulnerability scanning for code dependencies and container images. The platform must undergo a formal third-party penetration test at least once per year.",Platform Core System,"The platform shall adhere to OWASP Top 10 security practices, including robust input validation on all user-supplied data to prevent injection attacks. The platform shall be PCI-DSS compliant by never storing sensitive card data on platform servers. The system shall undergo regular, automated vulnerability scanning of code dependencies and container images within the CI/CD pipeline, and an annual third-party penetration test.",[],[],[],FALSE,high,"['Attempt to submit a form with malicious input (e.g., a SQL injection string) and verify it is sanitized or rejected.', 'Confirm that the payment integration uses a method (e.g., tokenization) that avoids handling raw card data.', 'Verify that the CI/CD pipeline includes a security scanning step (e.g., Snyk, Trivy) that can fail the build if critical vulnerabilities are found.', 'Review the annual penetration test report and ensure all critical findings are remediated.']"
787,REQ-1-099,NonFunctional,"The platform's public-facing services shall achieve a minimum uptime of 99.9% each calendar month, excluding scheduled maintenance windows. All planned maintenance must be scheduled during off-peak hours, specifically between 2:00 AM and 4:00 AM IST. Users must be notified of any planned maintenance at least 24 hours in advance.",Platform Core System,"The platform services shall maintain an uptime of 99.9%, measured monthly, excluding scheduled maintenance. Planned maintenance shall be scheduled during off-peak hours between 2 AM and 4 AM IST, and users shall be notified at least 24 hours in advance.",[],[],[],FALSE,high,"['Review monitoring tool reports (e.g., Grafana, CloudWatch) to verify that the monthly uptime SLA of 99.9% is met.', 'Verify that a process and mechanism for notifying users of planned maintenance exists.']"
788,REQ-1-100,NonFunctional,"The system shall be architected to handle a load of at least 10,000 concurrent users. To achieve this, all microservices deployed on Kubernetes must have Horizontal Pod Autoscalers (HPA) configured to scale pods based on CPU and memory metrics. The underlying EKS cluster must use the Cluster Autoscaler to add or remove nodes as needed. The primary database must be configured with one or more read replicas to offload read-heavy queries.",Platform Core System,"The system shall be designed to support an initial load of 10,000 concurrent users. All microservices shall be containerized and deployed on Kubernetes with Horizontal Pod Autoscalers (HPA) configured based on CPU and memory utilization. The EKS cluster shall use the Cluster Autoscaler to manage nodes. The primary database shall use read replicas to scale read-heavy workloads.",[],[],['REQ-1-018'],FALSE,high,"['Conduct a load test simulating 10,000 concurrent users and verify the system remains stable and performant.', 'During the load test, monitor the Kubernetes cluster and verify that HPAs scale up the number of pods for services under load.', 'Verify that the Cluster Autoscaler provisions new nodes when pod scheduling pressure increases.', 'Inspect the database configuration to confirm the existence of read replicas.']"
789,REQ-1-101,NonFunctional,The project shall enforce strict code quality and maintainability standards. All backend services must achieve and maintain a minimum of 80% code coverage from unit and integration tests. All APIs must be documented using the OpenAPI (Swagger) specification. A consistent coding style must be enforced across all repositories using automated linters and formatters. All code merged into the main branch must go through a formal code review process requiring at least one peer approval.,Platform Core System,"All backend services shall maintain a minimum of 80% unit and integration test coverage... All APIs shall be documented using the OpenAPI specification. ... A consistent coding style, enforced by linters and formatters (ESLint, Prettier), shall be maintained across all codebases. A formal code review process requiring at least one peer approval shall be enforced for all pull requests to the main branch.",[],[],[],FALSE,medium,"['Check the CI/CD pipeline to verify that it runs code coverage reports and fails the build if coverage drops below 80%.', 'Verify that an up-to-date OpenAPI specification is generated and available for all services.', 'Verify that the CI/CD pipeline includes a linting step that fails the build on style violations.', ""Inspect the source control repository's branch protection rules to confirm that pull requests require at least one approval before merging.""]"
790,REQ-1-102,NonFunctional,"The system shall maintain a comprehensive audit trail for all security-sensitive and financially significant events. This trail must log events including, but not limited to: user login attempts (successful and failed), changes to user roles or permissions, all administrative actions, order cancellations, refund processing, and payout processing. Each log entry must contain a timestamp, the actor, the action, and the outcome.",Platform Core System,"The system must provide a comprehensive audit trail for all security-sensitive and financially significant events. This includes, but is not limited to, user login attempts, changes to user permissions, administrative actions, order cancellations, refunds, and payout processing.",[],[],['REQ-1-013'],FALSE,high,"['Perform a failed login attempt and verify it is logged in the audit trail.', 'Process a refund for an order and verify the event is logged.', 'Initiate a payout and verify the event is logged.']"
791,REQ-1-103,NonFunctional,"The project team shall create and maintain comprehensive documentation covering three areas: 1) User Documentation (user guides for customers, vendors, riders), 2) Technical Documentation (architecture diagrams, API specifications, data models), and 3) Operational Documentation (runbooks for common tasks, incident response plans, disaster recovery procedures).",Platform Core System,"The project shall maintain up-to-date documentation including: User Documentation, Technical Documentation, and Operational Documentation.",[],[],[],FALSE,medium,"['Verify the existence of a user guide for each user role.', 'Verify that system architecture diagrams are available and up-to-date.', 'Verify that a runbook exists for handling a critical system outage.']"
792,REQ-1-104,Technical,"The system shall be implemented using a Microservices Architecture. Service boundaries shall be determined using Domain-Driven Design (DDD) principles, corresponding to bounded contexts. The initial set of core microservices shall include: Identity & Access, Order Management, Vendor & Catalog, Rider Logistics, and Payments & Settlements.",Platform Core System,"The system shall be designed using a Microservices Architecture pattern. Initial high-level service boundaries shall be defined based on Domain-Driven Design (DDD) principles. Core bounded contexts shall include 'Identity & Access', 'Order Management', 'Vendor & Catalog', 'Rider Logistics', and 'Payments & Settlements'.",[],[],['REQ-1-007'],FALSE,high,"['Review the system architecture diagram and confirm it depicts a microservices pattern.', 'Verify that separate, independently deployable services exist for each of the specified bounded contexts.']"
793,REQ-1-105,Technical,"Communication between microservices shall primarily be asynchronous using a message bus (AWS SQS/SNS) to ensure decoupling and resilience. For distributed transactions that span multiple services (e.g., order creation), the Saga pattern must be implemented to manage data consistency. Synchronous, direct API calls are permissible only for user-facing operations requiring an immediate response.",Platform Core System,Services shall prefer asynchronous communication via a message bus (AWS SQS/SNS) for background tasks and decoupling. The Saga pattern shall be implemented for managing data consistency across services in distributed transactions. Synchronous request/response communication is permitted for user-facing operations that require an immediate and definitive outcome.,[],[],['REQ-1-104'],FALSE,high,"['Review the order processing flow. Verify that after initial placement, subsequent steps like notifying the vendor are handled via asynchronous messages.', 'Inspect the implementation of the order creation process and confirm it follows the Saga pattern to coordinate state changes across the Order, Payment, and Vendor services.', 'Verify that a user profile lookup is a synchronous API call.']"
794,REQ-1-106,Technical,"All external access to microservice APIs must be routed through a central API Gateway. Direct communication between services (inter-service communication) shall be managed and secured by a service mesh, specifically AWS App Mesh. The service mesh will be responsible for traffic routing, observability, and implementing resilience patterns like retries and circuit breakers.",Platform Core System,"Services shall expose APIs through a central API Gateway. Inter-service communication shall be managed and secured using a service mesh, specifically AWS App Mesh, to handle traffic routing, observability, and resilience patterns.",[],[],['REQ-1-104'],FALSE,high,"['Verify that all public API endpoints are configured in Amazon API Gateway.', 'Inspect the EKS cluster configuration and confirm that AWS App Mesh is deployed and configured.', 'Verify that microservices are communicating with each other via the App Mesh proxy.']"
795,REQ-1-107,Functional,"The system shall provide role-specific reporting capabilities. The admin dashboard must offer reports on sales, delivery metrics, vendor performance, and rider performance. The vendor dashboard must offer reports on sales, top-selling items, and order history. The rider app must provide delivery history and earnings statements. All reports generated from the web dashboards must be exportable in both CSV and PDF formats.",Platform Core System,"The admin dashboard shall provide detailed reports on sales, delivery performance, vendor performance, and rider performance. The vendor dashboard shall provide reports on their own sales, top-selling items, and order history. The rider application shall provide a history of completed deliveries and detailed earnings statements. All reports shall be exportable in CSV and PDF formats.",[],[],[],FALSE,medium,"['As an admin, generate a sales report for the last month.', 'As a vendor, generate a report of top-selling items.', 'Verify that both reports can be successfully downloaded as a CSV file and as a PDF file.', 'As a rider, view the delivery history for the past week.']"
796,REQ-1-108,Technical,"The system's observability stack shall consist of Prometheus for collecting metrics, Grafana for creating monitoring dashboards, and AWS CloudWatch Logs for centralized logging. All logs must be written in a structured JSON format. Distributed tracing shall be implemented across all microservices using the OpenTelemetry standard.",Platform Core System,The system shall use Prometheus for metrics and Grafana for visualization dashboards. All application and system logs shall be centralized in AWS CloudWatch Logs in a structured JSON format. The system shall implement OpenTelemetry across all services for distributed tracing.,[],[],[],FALSE,high,"['Verify that Prometheus is scraping metrics from all microservices.', 'Access the Grafana instance and confirm that dashboards are set up to visualize key system metrics.', 'Inspect logs in CloudWatch and confirm they are in a structured JSON format.', 'Trigger a multi-service workflow and use a tracing tool (e.g., Jaeger, X-Ray) to visualize the complete distributed trace via OpenTelemetry.']"
797,REQ-1-109,NonFunctional,"The system shall use Prometheus Alertmanager for automated, real-time alerting on system health. Alerts must be configured for key metrics, including but not limited to: high API latency, high API error rates, high database connection pool utilization, message queue depth exceeding a threshold, abnormal pod CPU or memory usage, and high failure rates for third-party API calls. Alerts must be categorized by severity and routed to on-call personnel.",Platform Core System,"Prometheus Alertmanager shall be used for real-time alerts on system health and performance degradation. ... Key Metrics & Alerts: Monitoring shall include, but not be limited to: API latency and error rates (per endpoint), database connection pool utilization, message queue depth, Kubernetes pod health (CPU/memory), and third-party API success/failure rates.",[],[],['REQ-1-108'],FALSE,high,"['Verify that Alertmanager is configured with alerting rules for the specified key metrics.', 'Simulate a high error rate on a critical API endpoint and verify that an alert is triggered and sent to the configured notification channel (e.g., Slack, PagerDuty).']"
798,REQ-1-110,Technical,"The system must implement distributed request tracing by ensuring every log entry contains a `correlationId`. For new incoming requests, this ID shall be generated at the API Gateway. The `correlationId` must then be propagated consistently through all subsequent synchronous API calls and asynchronous messages related to that initial request. This allows for tracing a single user action across multiple microservices.",Platform Core System,"Every log entry, across all services, must include a `correlationId` (or trace ID). This ID must be generated at the API Gateway for new requests or propagated from incoming messages and be passed consistently through all subsequent internal API calls and asynchronous events to enable effective request tracing.",[],[],['REQ-1-108'],FALSE,high,"['Initiate a user action, such as placing an order.', 'Go to the centralized logging system (CloudWatch).', 'Filter logs by the `correlationId` generated for that request.', 'Verify that logs from all involved services (e.g., API Gateway, Order Service, Payment Service) for that specific transaction appear in the filtered results.']"
799,REQ-1-111,Technical,"The project shall be implemented using the following mandated technology stack: Frontend (Mobile): React Native v0.73+; Frontend (Web): React.js v18.2+ with Vite; Backend: Node.js v18.18+ with NestJS (TypeScript); Database: Amazon RDS for PostgreSQL v15.4+; Infrastructure: AWS, Amazon EKS, Terraform; CI/CD: GitHub Actions; Third-Parties: Razorpay, Mapbox, FCM.",Platform Core System,"Technology Stack: Frontend: React Native v0.73+ (Mobile), React.js v18.2+ with Vite (Web)... Backend: Node.js v18.18+ with NestJS Framework (TypeScript)... Data Tier: Amazon RDS for PostgreSQL v15.4+... Infrastructure & Cloud Services: Amazon EKS... DevOps & Tooling: GitHub Actions (CI/CD), Terraform...",[],"[""The development team must use only the technologies specified in this list.""]",[],FALSE,high,"['Review package.json files to confirm frontend and backend framework versions.', 'Inspect the database instance to confirm it is PostgreSQL v15.4+.', 'Review the repository to confirm infrastructure is defined in Terraform and CI/CD pipelines are in GitHub Actions.']"
800,REQ-1-112,Functional,The platform launch shall follow a phased rollout strategy. The initial launch will be a pilot program restricted to designated geographical zones within Mumbai.,Platform Core System,"The platform shall be launched using a phased rollout strategy, beginning with a pilot launch in designated zones within Mumbai (`ap-south-1`).",[],[],['REQ-1-080'],FALSE,high,"['Verify that at launch, the system is configured to only allow registrations and orders within the specified pilot zones in Mumbai.']"
801,REQ-1-113,Functional,"The system shall provide a data migration path for bulk onboarding of initial vendors. This path must support ingesting vendor and catalog data from CSV or XLSX spreadsheets. A dedicated data transformation script must be created to validate, clean, and map the data from these files into the platform's database schema, leveraging the bulk import functionality.",Platform Core System,"For initial vendor onboarding, a data migration path shall be provided. ... Vendor and catalog data shall be extracted from vendor-provided spreadsheets in CSV or XLSX format. ... A dedicated data transformation script shall validate, clean, and map the extracted data to the platform's database schema.",[],[],['REQ-1-069'],FALSE,medium,"['Provide a sample vendor spreadsheet.', 'Execute the migration script against the spreadsheet.', 'Verify that the vendor and their catalog are correctly created in the system.', 'Verify that any invalid data in the spreadsheet is flagged or handled gracefully.']"
802,REQ-1-114,NonFunctional,"Prior to launching in any new operational zone, mandatory, role-specific training must be provided to all users. This includes online webinars and tutorials for Vendors, a virtual onboarding session for Riders, and hands-on sessions for platform Administrators.",Platform Core System,Role-specific training shall be provided to all user classes prior to go-live in a new operational zone.,[],[],[],FALSE,medium,"['Verify that training materials (videos, knowledge base articles) exist for vendors.', 'Verify that a curriculum and schedule for rider onboarding sessions are defined.', 'Confirm that a plan for training new administrators is in place.']"
803,REQ-1-115,NonFunctional,"A formal, documented cutover plan must be executed for each zonal launch. The plan must detail Pre-Go-Live, Go-Live, and Post-Go-Live activities. The plan must include a fallback procedure for critical failures, which is to immediately disable the ability for customers to place new orders within the affected zone while the issue is resolved.",Platform Core System,"A formal cutover plan shall be executed for the launch of each new operational zone. ... Pre-Go-Live ... Go-Live ... Post-Go-Live ... Fallback Procedure: In the event of a critical system failure during cutover, the immediate fallback procedure is to disable new order placement in the affected zone.",[],[],[],FALSE,high,"['Review the cutover plan document and verify it contains all the specified sections.', 'Verify that an administrative function exists to quickly disable ordering for a specific operational zone.']"
